District,Latitude,Longitude,label,slope_deg,rainfall_mm,soil_moisture_mm
Karbi Anglong,26.33152735,93.53080206,0,4.83,12.72231989,0.520125964
Karbi Anglong,26.37373224,93.47393396,0,4.42,13.36511505,0.457967408
Karbi Anglong,26.21541608,93.59412617,0,3.5,12.98161007,0.482238461
Karbi Anglong,26.0343868,93.47385724,0,2.83,12.28523703,0.498287426
Karbi Anglong,26.44294112,93.62681015,0,1.39,13.12560244,0.512764875
Karbi Anglong,25.99236979,93.36546548,0,1.08,13.06842393,0.510251073
Karbi Anglong,26.01044495,93.34602156,0,5.8,12.04384219,0.453719087
Karbi Anglong,26.07973452,93.59435698,0,3.34,11.93654708,0.516827482
Karbi Anglong,26.40904322,93.22862402,0,3.6,12.31963649,0.479672251
Karbi Anglong,26.23285825,93.64255632,0,4.16,13.10676638,0.507149529
Karbi Anglong,26.00172359,93.24809168,0,0.51,13.56618215,0.534930487
Karbi Anglong,26.43908716,93.40432011,0,7.22,12.7760484,0.47353664
Karbi Anglong,26.2567593,93.55941784,0,2.62,12.33771794,0.479152976
Karbi Anglong,26.10642876,93.72100905,0,0.36,12.64928874,0.469678014
Karbi Anglong,26.07726488,93.70152185,0,0.15,12.75176174,0.44307115
Karbi Anglong,26.43013744,93.42930379,0,3.8,12.88266088,0.481650502
Karbi Anglong,26.09769243,93.45765656,0,7.07,13.2634144,0.48923385
Karbi Anglong,26.25926167,93.32823345,0,3.29,14.19253488,0.500357672
Karbi Anglong,25.99122912,93.56365881,0,3.5,12.53139714,0.451707781
Karbi Anglong,25.96062564,93.31911029,0,0.87,13.48317601,0.467016117
Karbi Anglong,26.08104322,93.65616113,0,0.05,13.00370895,0.540842491
Karbi Anglong,26.34736185,93.37229501,0,0.1,11.81340395,0.456871456
Karbi Anglong,26.31404721,93.36458292,0,9.59,12.87976088,0.452043432
Karbi Anglong,26.09937669,93.69238354,0,0.31,11.83461181,0.482921147
Karbi Anglong,26.02150869,93.53697982,0,5.29,12.36535769,0.512453242
Karbi Anglong,26.01628434,93.37386451,0,2.06,12.82229558,0.526303334
Karbi Anglong,26.33552542,93.59303718,0,5.03,12.6985285,0.539434246
Karbi Anglong,26.28452302,93.52932807,0,5.8,12.9078729,0.534107906
Karbi Anglong,26.19921602,93.48367701,0,6.25,12.55395214,0.487943352
Karbi Anglong,26.01651735,93.58055512,0,4.78,12.91010931,0.541219319
Karbi Anglong,26.39381748,93.43575391,0,4.57,13.29727127,0.501574205
Karbi Anglong,26.13042583,93.66679608,0,1.6,13.13905866,0.503256555
Karbi Anglong,26.03230804,93.69408278,0,0.46,11.90382398,0.518691942
Karbi Anglong,26.04860206,93.29218172,0,6.61,13.88901257,0.462334612
Karbi Anglong,26.16331681,93.52744624,0,5.95,12.67169213,0.465925621
Karbi Anglong,26.10693395,93.25737203,0,0.31,12.31672559,0.449812218
Karbi Anglong,26.40769659,93.54900964,0,2.31,12.76230385,0.500875181
Karbi Anglong,26.12224242,93.43690298,0,0.21,13.44878017,0.519550657
Karbi Anglong,26.06210532,93.33251619,0,2.73,14.12380595,0.540269225
Karimganj,24.65076126,92.18187081,0,0.31,13.83718918,0.52935524
Karimganj,24.84215034,92.36772057,0,0.1,13.9748812,0.472022142
Karimganj,24.63547902,92.55647884,0,0,15.13391707,0.498357433
Karimganj,24.67647984,92.21597697,0,0.1,14.95232293,0.476597145
Karimganj,24.64477278,92.40181484,0,1.24,13.97519374,0.440143276
Karimganj,24.6012968,92.60457511,0,0.05,14.37034065,0.512719116
Karimganj,24.88403241,92.49080526,0,0.36,14.7453256,0.495980718
Karimganj,24.43573692,92.27083662,0,1.18,15.90303633,0.53394368
Karimganj,24.60460495,92.29097983,0,0.31,15.65007415,0.494289155
Karimganj,24.80428137,92.19230066,0,0.05,15.23956781,0.504388217
Karimganj,24.49063956,92.27394645,0,0.26,13.57582204,0.47640112
Karimganj,24.84760981,92.49748538,0,0.15,16.12697841,0.43975854
Karimganj,24.67268532,92.55540757,0,0.1,13.95806695,0.518694974
Karimganj,24.8691971,92.22982093,0,0.21,14.34655854,0.530704443
Karimganj,24.67643225,92.39486412,0,0.41,14.14674955,0.453906979
Karimganj,24.58000292,92.3544193,0,0.67,15.49157127,0.47805883
Karimganj,24.47620831,92.23537326,0,0.15,15.02064501,0.44354292
Karimganj,24.76790955,92.24074137,0,0.41,15.19092156,0.460424688
Karimganj,24.61063198,92.62817143,0,0.26,16.13186734,0.533077536
Karimganj,24.50340235,92.29817322,0,2.16,15.73400995,0.507376022
Karimganj,24.78212591,92.33894663,0,0.46,14.72655251,0.50489298
Karimganj,24.81255059,92.60433606,0,0.1,15.52419418,0.499094443
Karimganj,24.66570337,92.31295849,0,0.05,15.95088938,0.499503016
Karimganj,24.73864415,92.35257411,0,0.26,14.2187804,0.448227376
Karimganj,24.7998568,92.32302757,0,0.26,14.19339269,0.45297255
Karimganj,24.74003317,92.2339594,0,1.75,14.99218439,0.466897068
Karimganj,24.83518244,92.39403066,0,0.46,16.13548241,0.474539396
Karimganj,24.45297532,92.31386073,0,0.36,15.77090295,0.45495421
Karimganj,24.5993624,92.22716314,0,0.67,14.63328412,0.462137883
Karimganj,24.57521569,92.53891194,0,1.6,14.85576038,0.474387564
Karimganj,24.53818209,92.47209164,0,0.21,15.3663303,0.488239289
Karimganj,24.62615919,92.60327546,0,0.26,16.17810579,0.476316553
Karimganj,24.77272933,92.36285086,0,0.21,16.01827242,0.44222893
Karimganj,24.88084851,92.28822472,0,0.1,14.78207972,0.526963445
Karimganj,24.87633002,92.60398418,0,0.36,15.87846266,0.455942219
Karimganj,24.63676065,92.24035618,0,0.57,13.6087217,0.511890662
Karimganj,24.85687912,92.29669353,0,0.15,16.11897941,0.522775685
Karimganj,24.72289797,92.59189076,0,0.51,15.32180383,0.450135691
Karimganj,24.8093353,92.30009953,0,0.67,13.78142345,0.440611963
Karimganj,24.80616612,92.38253795,0,0.1,15.51446553,0.470198999
Karimganj,24.903397,92.35169432,0,0,15.20413916,0.521113438
Karimganj,24.55507412,92.56712255,0,0.05,14.46545967,0.446886535
Karimganj,24.76001644,92.51807593,0,0.21,14.91714619,0.508611381
Karimganj,24.92066284,92.34011895,0,0.05,13.97518588,0.486208635
Karimganj,24.56102068,92.50307013,0,0.46,14.52573287,0.451756676
Karimganj,24.89846704,92.325777,0,0.41,14.89837024,0.473142718
Karimganj,24.54652109,92.26651791,0,0.36,14.74473061,0.533099019
Karimganj,24.5962425,92.43559628,0,0,14.74437457,0.517408545
Karimganj,24.77746745,92.20149114,0,0.1,16.02511425,0.462680717
Karimganj,24.78383052,92.2553479,0,0.05,15.77458933,0.449466079
Kra Daadi,27.57758086,93.72380073,0,8.28,23.30592282,0.40095475
Kra Daadi,27.89964873,93.59183672,0,5.44,22.2472873,0.423027861
Kra Daadi,27.94096755,93.81839991,0,24.74,22.42630226,0.443037207
Kra Daadi,27.55305314,93.78199474,0,4.67,20.47390088,0.397992006
Kra Daadi,27.69043019,93.44489886,0,3.55,19.24745689,0.382225337
Kra Daadi,27.94870105,93.7335287,0,22.89,20.33345686,0.450171423
Kra Daadi,27.95010042,93.51670533,0,3.34,21.79697292,0.448356256
Kra Daadi,27.62552163,93.44266199,0,21.21,23.35068856,0.450689374
Kra Daadi,27.83220331,93.76227863,0,5.69,19.57593797,0.429302936
Kra Daadi,27.68688944,93.81392017,0,12.12,19.19857414,0.425627202
Kra Daadi,27.79369169,93.70476387,0,0.26,22.01293467,0.436733256
Kra Daadi,27.70307326,93.51694248,0,19.31,23.06225591,0.437094034
Kra Daadi,27.49850825,93.34005264,0,6.25,21.70520774,0.41861101
Kra Daadi,27.55940783,93.520605,0,9.54,19.57626557,0.404313323
Kra Daadi,27.55161536,93.67704162,0,16.56,21.83388417,0.421298658
Kra Daadi,27.52765683,93.7533356,0,3.75,20.08132896,0.41945438
Kra Daadi,27.66463754,93.76557245,0,4.11,21.71259895,0.453718161
Kra Daadi,27.97182439,93.79194634,0,14.41,19.60356294,0.413859903
Kra Daadi,27.60752209,93.38610502,0,9.64,23.07791391,0.41432124
Kra Daadi,27.75461879,93.79241825,0,18.62,19.54482243,0.424985701
Kra Daadi,27.49155117,93.43643427,0,19.54,22.96058492,0.375058938
Kra Daadi,27.52459188,93.71050363,0,14.7,21.14497348,0.435836572
Kra Daadi,27.53009832,93.78315903,0,6.25,22.10521414,0.435012349
Kra Daadi,27.96624605,93.55566519,0,16.32,19.96712434,0.386503663
Kra Daadi,27.84695717,93.78596583,0,19.08,20.89839046,0.43576527
Kra Daadi,27.94568932,93.3321716,0,30.32,21.88655563,0.406260953
Kra Daadi,27.78187907,93.66845793,0,6.36,23.1562056,0.385509174
Kra Daadi,27.50188531,93.46060845,0,2.73,21.61211543,0.434079953
Kra Daadi,27.63314399,93.54380486,0,6,19.34311707,0.424163368
Kra Daadi,27.95707272,93.70127202,0,30.74,19.24887944,0.452527898
Kra Daadi,27.5825284,93.41382517,0,10.38,22.45323133,0.430574404
Kra Daadi,27.47950506,93.34804708,0,7.83,22.39233801,0.453977989
Kra Daadi,27.97374283,93.45586179,0,18.94,19.68987572,0.389788923
Kra Daadi,27.86963748,93.58045818,0,17.92,19.6569709,0.419133562
Kra Daadi,27.48870215,93.6245989,0,18.43,21.37861706,0.444185762
Kra Daadi,27.51046643,93.73220344,0,7.37,21.8837225,0.428365061
Kra Daadi,27.6723535,93.50212445,0,6.31,19.74681078,0.410780091
Kra Daadi,27.54890248,93.82160303,0,4.42,21.88873261,0.438988476
Kra Daadi,27.69265172,93.54835581,0,9.99,20.27489826,0.421479916
Kra Daadi,27.71265832,93.47734261,0,11.48,22.16349482,0.425104876
Kra Daadi,27.75327972,93.34327057,0,20.13,20.97095949,0.448893088
Kra Daadi,27.49342951,93.668427,0,0.72,21.42049429,0.414744516
Kra Daadi,27.7736089,93.784458,0,15.99,23.07021601,0.45549976
Kra Daadi,27.57147272,93.32924241,0,8.38,19.71177514,0.446042766
Kra Daadi,27.92439399,93.75246252,0,5.64,20.87730142,0.412670619
Kra Daadi,27.81496259,93.82050513,0,7.02,23.08453586,0.416553955
Kra Daadi,27.9599507,93.42829255,0,18.11,21.47144256,0.392112798
Kra Daadi,27.65820692,93.39560035,0,8.43,19.21823749,0.389214984
Kra Daadi,27.91940772,93.54287754,0,11.92,20.49247934,0.433275784
Kra Daadi,27.61734955,93.75965549,0,5.95,20.95469172,0.425348025
Kurung Kumey,28.02574149,93.56765073,0,8.48,18.64826007,0.420413996
Kurung Kumey,28.07064247,93.46991545,0,4.57,19.57684575,0.436084683
Kurung Kumey,27.89382253,93.7005366,0,10.24,18.42186304,0.398736802
Kurung Kumey,28.01793271,93.41607046,0,3.03,18.36766929,0.412489299
Kurung Kumey,27.97313327,93.31567185,0,24.95,18.72391327,0.444029022
Kurung Kumey,27.97994637,93.36985695,0,2.78,17.69891467,0.441463647
Kurung Kumey,28.08285809,93.36758039,0,3.29,17.25551347,0.371998122
Kurung Kumey,27.76828632,93.32122272,0,2.31,19.76194,0.399862016
Kurung Kumey,27.59878306,93.48768697,0,20.35,17.88056616,0.391636861
Kurung Kumey,27.60705874,93.52581861,0,14.55,20.27228463,0.385812291
Kurung Kumey,28.0209741,93.62907716,0,25.79,17.42605822,0.378161969
Kurung Kumey,27.82609977,93.34595237,0,4.26,17.46549817,0.419799604
Kurung Kumey,28.05787086,93.48852623,0,11.72,19.21337639,0.386904046
Kurung Kumey,28.02235833,93.51384714,0,14.46,20.14865171,0.443187664
Kurung Kumey,28.03783947,93.59845874,0,12.85,20.24563192,0.410883077
Kurung Kumey,27.90713226,93.639623,0,12.56,17.45810224,0.419844025
Kurung Kumey,27.9781344,93.28417106,0,26.99,17.92990265,0.389754064
Kurung Kumey,28.0851502,93.24557202,0,3.85,18.13935635,0.417494305
Kurung Kumey,27.87381118,93.69649079,0,18.34,17.62072649,0.42734677
Kurung Kumey,28.08430938,93.51461722,0,5.34,18.93144634,0.374011098
Kurung Kumey,27.72312326,93.50113752,0,21.34,18.65936543,0.370569081
Kurung Kumey,27.68862229,93.47426402,0,0.26,16.88004872,0.421899721
Kurung Kumey,28.04075485,93.30370532,0,14.22,20.43047455,0.434162868
Kurung Kumey,27.62896729,93.23878594,0,19.95,20.29513655,0.43436077
Kurung Kumey,27.92777522,93.59791678,0,11.72,19.74321544,0.39256068
Kurung Kumey,27.66318088,93.22846114,0,13.1,18.05429872,0.41320109
Kurung Kumey,27.93970049,93.31087833,0,0.26,17.55612531,0.394841572
Kurung Kumey,28.00699873,93.3247931,0,10.38,17.8171351,0.440709557
Kurung Kumey,27.6301426,93.41001032,0,17.45,18.3201398,0.415755407
Kurung Kumey,27.84135025,93.30199807,0,21.12,19.02649601,0.400815934
Kurung Kumey,27.91244294,93.23283711,0,13.83,18.52974655,0.439863404
Kurung Kumey,28.09667463,93.60828255,0,10.98,17.85461378,0.389666003
Kurung Kumey,27.86217943,93.3038007,0,2.67,18.3933228,0.422660061
Kurung Kumey,28.03982144,93.70438654,0,7.22,19.01627859,0.401044849
Kurung Kumey,27.71646772,93.70599184,0,4.62,18.7864894,0.428464766
Kurung Kumey,27.8376775,93.23768585,0,8.03,19.13272871,0.373185884
Kurung Kumey,27.64892141,93.41916909,0,2.16,20.40360883,0.422035258
Kurung Kumey,27.60749507,93.71472359,0,11.28,19.56477235,0.395800492
Kurung Kumey,27.94860228,93.58948026,0,7.67,20.48186042,0.437832251
Kurung Kumey,27.96796039,93.66589446,0,21.61,20.35035306,0.419903271
Kurung Kumey,28.00075241,93.5236528,0,3.09,19.91909615,0.420364741
Kurung Kumey,28.03833406,93.48667767,0,11.77,17.16841136,0.384973244
Kurung Kumey,27.95999502,93.60590512,0,18.29,19.92737736,0.386670605
Kurung Kumey,27.6945887,93.36669722,0,25.84,17.64899013,0.397689148
Kurung Kumey,27.99285711,93.38895659,0,16.46,17.21182523,0.426641906
Kurung Kumey,27.6631903,93.56347075,0,10.68,19.43204753,0.424128585
Kurung Kumey,27.85855936,93.3634845,0,29.97,18.8276663,0.410113975
Kurung Kumey,27.6711665,93.35941534,0,11.72,17.80531652,0.418088061
Kurung Kumey,27.9875085,93.47046895,0,25.88,20.57032349,0.436397847
Kurung Kumey,27.85351193,93.67620537,0,22.54,19.77554317,0.417909358
Lepa Rada,28.16445849,94.52826931,0,3.7,18.46518658,0.423693284
Lepa Rada,27.97518778,94.78964581,0,7.37,20.12746706,0.421307265
Lepa Rada,27.80319248,94.82970166,0,2.37,18.46572189,0.438265024
Lepa Rada,28.14270331,94.42206046,0,25.75,20.79207144,0.373729367
Lepa Rada,27.77884707,94.82147143,0,5.29,20.1250795,0.392064117
Lepa Rada,27.95126144,94.42962184,0,6.31,20.29075649,0.408093069
Lepa Rada,27.86736291,94.54842521,0,2.37,18.25235273,0.437713557
Lepa Rada,27.78092528,94.44312748,0,4.32,20.92138014,0.409692734
Lepa Rada,28.07651781,94.79575459,0,6.51,18.16005039,0.445822084
Lepa Rada,28.17976256,94.45713269,0,0.51,19.02723581,0.378508397
Lepa Rada,27.72229389,94.48724385,0,5.85,18.52998684,0.397443263
Lepa Rada,28.07315623,94.86889356,0,1.03,18.87477533,0.372968479
Lepa Rada,28.21088385,94.76593849,0,15.9,17.83466155,0.420013025
Lepa Rada,27.96639912,94.85745318,0,8.33,18.85970386,0.390217854
Lepa Rada,27.75169807,94.46596158,0,4.06,17.20709036,0.390131742
Lepa Rada,28.03508738,94.45945105,0,21.17,17.94236412,0.389729059
Lepa Rada,27.77142859,94.64896974,0,0.36,18.89966168,0.452885068
Lepa Rada,27.77677781,94.58029726,0,0.51,20.45317795,0.438392425
Lepa Rada,27.82265795,94.90157646,0,7.78,17.65402085,0.406807846
Lepa Rada,28.1523179,94.55533943,0,6.31,17.33072995,0.428718751
Lepa Rada,28.0521199,94.82229512,0,2.73,17.51044534,0.393883772
Lepa Rada,27.80854224,94.85792329,0,13.29,17.53101217,0.412700626
Lepa Rada,28.12093368,94.86842687,0,2.16,18.56680397,0.374699113
Lepa Rada,27.79300342,94.80884798,0,16.51,20.72448478,0.452717394
Lepa Rada,27.98704746,94.85474884,0,18.8,18.82414494,0.375431167
Lepa Rada,28.2058741,94.60092572,0,11.08,17.33799131,0.40856008
Lepa Rada,27.92449664,94.42179482,0,4.83,20.95385809,0.433010207
Lepa Rada,27.78243371,94.54989565,0,4.98,18.08340538,0.378576486
Lepa Rada,27.85449791,94.50041828,0,12.66,20.86780918,0.393825265
Lepa Rada,27.98887009,94.88144043,0,13.1,20.92011405,0.378014652
Lepa Rada,28.03835979,94.43542604,0,15.37,20.41039435,0.452142708
Lepa Rada,27.8295275,94.49453357,0,18.85,17.66933073,0.449859536
Lepa Rada,27.76052621,94.79437524,0,0.62,19.94896653,0.374070965
Lepa Rada,27.94501782,94.86497271,0,11.92,20.5514783,0.396523075
Lepa Rada,28.03043653,94.69124357,0,3.8,19.81452553,0.450658236
Lepa Rada,28.13388109,94.51890215,0,1.03,20.98249321,0.417461975
Lepa Rada,27.90340098,94.42341259,0,17.64,18.3969573,0.403190733
Lepa Rada,27.91810779,94.55591449,0,8.18,18.05443294,0.404567248
Lepa Rada,27.82635533,94.52575059,0,7.17,20.64146664,0.379633225
Lepa Rada,27.88452424,94.47245893,0,27.68,18.51869681,0.423198123
Lepa Rada,28.00255828,94.83931348,0,5.75,17.33228227,0.375315432
Lepa Rada,28.07660407,94.54855827,0,4.06,18.76627979,0.395331148
Lepa Rada,28.16716305,94.41185962,0,5.75,17.20185962,0.421245068
Lepa Rada,27.74341083,94.56267351,0,3.6,17.77542255,0.398802084
Lepa Rada,28.04983116,94.67658931,0,5.95,19.37629998,0.404531548
Lepa Rada,28.11407466,94.49771564,0,6.1,17.97386613,0.41189086
Lepa Rada,27.94687045,94.4839927,0,22.41,18.84748174,0.41919788
Lepa Rada,27.98263294,94.45137763,0,4.47,20.71736468,0.374289521
Lepa Rada,27.75793681,94.51473679,0,12.36,19.47401968,0.414487954
Lepa Rada,28.054897,94.48861871,0,3.65,18.14736164,0.389999901
Lohit,28.14434566,96.21574309,0,3.24,21.008436,0.460369863
Lohit,27.75618181,96.48544282,0,33.76,21.58403674,0.450462387
Lohit,27.94624445,96.54384145,0,18.52,21.57817755,0.448056465
Lohit,27.74503378,96.51885392,0,16.75,21.09266412,0.395662147
Lohit,27.81804171,96.45822322,0,21.88,20.56857211,0.43655713
Lohit,27.95559453,96.60228397,0,21.03,21.44305722,0.439204139
Lohit,27.8709459,96.2596445,0,0.15,20.69706079,0.403059717
Lohit,27.92223781,96.15097478,0,0.57,20.44968667,0.401378007
Lohit,27.81062839,96.12836936,0,0.26,22.69536309,0.423586328
Lohit,28.05754838,96.23226051,0,24.53,20.07891744,0.434321462
Lohit,28.065641,96.27129104,0,5.49,24.30269717,0.404070448
Lohit,27.92689794,96.53645663,0,5.64,21.1554155,0.453937808
Lohit,27.69772305,96.56479738,0,7.72,24.36970799,0.446871883
Lohit,27.83673751,96.29362108,0,0.1,20.17027507,0.419662391
Lohit,27.72537029,96.16953677,0,0.1,22.78117263,0.447792924
Lohit,27.7492443,96.42438391,0,29.58,21.84867727,0.409428428
Lohit,27.88658024,96.4807112,0,15.47,21.75050037,0.439036906
Lohit,27.68904328,96.14200047,0,0.93,22.1772049,0.395112949
Lohit,27.69810384,96.29364772,0,0.21,22.5346653,0.405475901
Lohit,27.71812291,96.46754449,0,12.51,23.32963365,0.414792099
Lohit,27.72106304,96.4112875,0,0.26,20.43999379,0.447041315
Lohit,27.95482248,96.49246944,0,15.37,22.44481101,0.384945045
Lohit,27.69767397,96.1832552,0,0.93,23.32165829,0.403617461
Lohit,27.96789144,96.16366614,0,0.93,24.05243531,0.39126234
Lohit,27.73042415,96.3455472,0,9.39,21.88161523,0.39265722
Lohit,27.78824625,96.18397177,0,0.05,20.15922058,0.413383022
Lohit,28.04449793,96.18724916,0,16.09,21.03580148,0.412630228
Lohit,28.03007671,96.13829057,0,6.81,22.89368965,0.459696065
Lohit,28.08125468,96.1853752,0,14.6,21.52038095,0.390410677
Lohit,27.78297629,96.23063597,0,0.26,21.17356845,0.385585669
Lohit,27.73532784,96.55874068,0,14.89,20.43571816,0.406134126
Lohit,28.04378519,96.58515788,0,16.51,22.30212454,0.451539144
Lohit,27.71006271,96.3696258,0,13.1,24.01580437,0.426095555
Lohit,27.8627915,96.59287894,0,28.16,20.56204194,0.461049855
Lohit,27.92299884,96.19725076,0,0.51,21.16634282,0.418330372
Lohit,27.87789366,96.5323684,0,17.45,22.28895492,0.414368262
Lohit,28.14528316,96.32124525,0,4.72,21.45870981,0.430395389
Lohit,28.18343615,96.16015748,0,10.58,20.17681777,0.386997994
Lohit,28.14431427,96.35563564,0,19.49,23.12058303,0.460276694
Lohit,27.79770053,96.42502855,0,9.54,23.69493769,0.461021277
Lohit,27.81767813,96.55234016,0,23.71,23.90270649,0.459123996
Lohit,28.15146986,96.60814568,0,22.93,20.59024556,0.393909516
Lohit,27.90370442,96.19735,0,0.1,20.93136987,0.415124007
Lohit,27.9861851,96.14570654,0,0.36,22.18996816,0.442693621
Lohit,27.77083517,96.19476464,0,0.1,23.21219592,0.43434013
Lohit,27.81395767,96.52688012,0,17.31,23.78213135,0.402038097
Lohit,27.81201724,96.17323636,0,0.21,22.0085102,0.4535081
Lohit,27.82811749,96.42579569,0,14.99,22.82331004,0.415537872
Lohit,27.77301869,96.16554043,0,0.1,20.66846832,0.433854001
Lohit,27.85995443,96.16886739,0,0.05,21.48333672,0.397187952
Longding,27.04607052,95.20142898,0,0.31,14.64758322,0.535388794
Longding,26.60581804,95.24091881,0,5.59,14.8770713,0.46280983
Longding,27.0329243,95.37285356,0,0.36,14.02112595,0.530915924
Longding,26.839757,95.19986552,0,6.97,15.03410166,0.44736455
Longding,26.79630167,95.45354502,0,12.51,12.74436158,0.494252209
Longding,27.0687429,95.41528238,0,0.57,13.23957418,0.473241936
Longding,26.99466055,95.34303641,0,0.87,12.63558093,0.443058481
Longding,26.68052109,95.47940154,0,4.26,12.44445789,0.475222494
Longding,27.01925451,95.2322247,0,6,14.94259473,0.530527022
Longding,26.98297144,95.36013572,0,6.86,13.98629951,0.492610313
Longding,26.97926032,95.12338073,0,0.36,14.48502371,0.493403789
Longding,26.78641418,95.19263837,0,4.52,14.64033664,0.448033735
Longding,26.70703266,95.44976098,0,15.32,13.81149192,0.440330088
Longding,26.75319452,95.41730405,0,11.53,13.82306579,0.533738879
Longding,26.86374704,95.16990508,0,14.31,14.15031171,0.478166727
Longding,27.02673952,95.1808177,0,0.51,13.18588298,0.479866992
Longding,26.64522624,95.56475462,0,11.08,12.61674802,0.465018683
Longding,26.88318643,95.13911455,0,1.7,12.41092396,0.448427542
Longding,27.05743348,95.23541468,0,0.46,12.76118384,0.531843623
Longding,26.62393469,95.41168185,0,10.93,13.55412357,0.498619552
Longding,26.89299915,95.17868165,0,5.18,13.68899044,0.536265793
Longding,27.01626099,95.39226622,0,3.29,14.90711112,0.442357866
Longding,26.60757035,95.43992139,0,7.88,14.35068568,0.44126917
Longding,26.69693513,95.49592086,0,12.31,12.5207765,0.442548102
Longding,27.06275756,95.30758711,0,0.82,13.07517037,0.527668962
Longding,26.77112604,95.47791148,0,5.44,13.08401138,0.46647768
Longding,26.94216395,95.23037555,0,1.03,14.08393895,0.461411192
Longding,26.61687745,95.36640745,0,5.39,12.83282349,0.508845171
Longding,26.70592724,95.30577207,0,2.42,14.90157382,0.444858065
Longding,27.08901999,95.32818316,0,5.03,14.15056885,0.467983557
Longding,27.00504078,95.15788506,0,0.31,14.70160611,0.504297739
Longding,26.65456332,95.20782206,0,4.88,14.66919828,0.509665018
Longding,26.96070975,95.29500151,0,1.85,13.49571942,0.447163773
Longding,26.60952703,95.57347741,0,2.31,13.39336039,0.453330104
Longding,26.80806791,95.49054841,0,2.93,14.31177388,0.536408787
Longding,27.06959851,95.20484097,0,0.31,14.50000175,0.518944472
Longding,26.77324785,95.42669364,0,13.58,14.36327214,0.47220652
Longding,26.72691314,95.54864036,0,0.51,14.40958937,0.519458898
Longding,26.65320018,95.47274706,0,19.44,12.4031651,0.45922778
Longding,26.72562224,95.38601411,0,21.34,13.75637214,0.473096589
Longding,26.96518092,95.27035381,0,2.78,13.05288993,0.505648717
Longding,26.94272456,95.17543284,0,11.62,14.14121203,0.443003542
Longding,27.02369475,95.29862363,0,7.22,12.39645941,0.523249337
Longding,26.88945028,95.11700473,0,6.25,13.61813445,0.532043642
Longding,27.08394283,95.17736761,0,0.05,13.80471536,0.477880756
Longding,26.75456986,95.53645267,0,11.13,14.56333028,0.470046074
Longding,27.02873469,95.42474291,0,3.75,13.58735413,0.501233178
Longding,26.67663158,95.15763576,0,1.49,12.45467673,0.477337014
Longding,26.67376633,95.53958708,0,22.19,14.61522565,0.518197617
Longding,27.06946539,95.52637579,0,1.13,12.8719184,0.479324668
Lower Dibang Valley,28.1937006,95.74189663,0,0.21,20.09489531,0.507105697
Lower Dibang Valley,28.43127068,95.73307181,0,20.99,19.536954,0.504722404
Lower Dibang Valley,28.45694383,95.62513912,0,11.28,18.08930034,0.52299094
Lower Dibang Valley,28.43552877,95.663221,0,16.89,17.74423098,0.496421151
Lower Dibang Valley,28.03298428,95.63161749,0,0.1,19.40616282,0.524402229
Lower Dibang Valley,28.30587464,95.85502971,0,14.6,16.89826001,0.435915265
Lower Dibang Valley,28.09817441,95.84184793,0,1.08,18.77348776,0.511724745
Lower Dibang Valley,28.47597573,95.6260746,0,23.19,20.11457121,0.49460242
Lower Dibang Valley,28.47118134,95.98902825,0,9.29,20.20983565,0.443659552
Lower Dibang Valley,28.06556609,95.64450534,0,0.51,18.05670004,0.481775792
Lower Dibang Valley,28.07055235,95.69746537,0,0.21,18.04950562,0.487845173
Lower Dibang Valley,28.49760335,95.64731276,0,0.87,17.6761479,0.453343854
Lower Dibang Valley,28.04626064,95.55290908,0,0.15,17.28864519,0.432428106
Lower Dibang Valley,28.11469824,95.669386,0,0.15,18.09510776,0.455100219
Lower Dibang Valley,28.00548683,95.60339447,0,0.36,17.73175976,0.496007654
Lower Dibang Valley,28.03213503,95.81667741,0,0.51,20.13301703,0.492321759
Lower Dibang Valley,28.01685486,95.98237972,0,0.51,17.86243184,0.486579056
Lower Dibang Valley,28.38783731,95.77311577,0,17.92,18.48498739,0.453877139
Lower Dibang Valley,28.11025628,95.80740656,0,0.98,19.80313403,0.454637712
Lower Dibang Valley,28.33859862,95.68796408,0,16.46,16.81014507,0.482593061
Lower Dibang Valley,28.47901357,95.91294981,0,13.34,20.03561261,0.520614712
Lower Dibang Valley,28.07578608,95.83387068,0,0.67,20.07913012,0.473637795
Lower Dibang Valley,28.45559618,95.52813692,0,34.57,18.66669735,0.439759857
Lower Dibang Valley,28.03796129,95.60649369,0,0.1,17.0550624,0.492855579
Lower Dibang Valley,28.32817061,95.85592164,0,22.85,17.04619117,0.506710625
Lower Dibang Valley,28.39074086,95.74175835,0,21.61,19.33381878,0.518134322
Lower Dibang Valley,28.41119201,95.72332262,0,30.47,19.01582446,0.492975102
Lower Dibang Valley,28.38774345,95.85792273,0,11.13,18.5199614,0.478933245
Lower Dibang Valley,28.14864865,95.97248616,0,14.75,18.29758905,0.444046768
Lower Dibang Valley,28.49307183,95.75782438,0,16.13,18.40311714,0.4440389
Lower Dibang Valley,28.49033415,95.95460422,0,7.67,19.18191671,0.439284043
Lower Dibang Valley,28.22509205,95.67152935,0,0.51,17.46887577,0.475628237
Lower Dibang Valley,28.44705215,95.71761583,0,26.13,18.30845544,0.50800119
Lower Dibang Valley,28.34883474,95.59948816,0,3.96,16.90354372,0.501517353
Lower Dibang Valley,28.19619772,95.97592028,0,2.42,18.48513548,0.521429154
